序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
4829,301050,雷电微力,-0.22,64265670.06,-72.7399066554,27.904,-54496561.98,-179.13,-816.3272,12.383542221188,-1.76,-0.034554463259,44.4231297571,军工电子Ⅱ,2026-04-24
4830,301045,天禄科技,0.09,132289394.49,-9.4157380328,-1.4876,9648363.76,76.45,34.3918,9.40941437,0.93,0.131270352211,29.0842541296,光学光电子,2026-04-24
4831,301037,保立佳,-0.187,354935922.74,-16.5722926214,15.178,-26001027.3,-151.28,58.4024,3.923473369301,-4.65,0.451905307039,8.4642545584,化学制品,2026-04-24
4832,301027,华蓝集团,-0.06,68353664.97,-28.2017359571,-79.8818,-8192500.44,10.09,81.8136,6.116952028776,-0.91,-0.209871028776,33.0859371768,工程咨询服务Ⅱ,2026-04-24
4833,300997,欢乐家,0.0889,432177126.34,-3.7462630489,-5.7478,37160713.32,8.49,10.4402,2.466011660296,3.5,-0.053900010692,32.5638328761,饮料乳品,2026-04-24
4834,300995,奇德新材,0.0816,91760558.27,4.782547076,-12.5088,6867352.89,69.21,0.463,7.584331228046,1.22,0.296996632079,29.5137086463,塑料,2026-04-24
4835,300990,同飞股份,0.35,698648608.86,21.7963614518,-11.1772,59774437.93,-3.44,-17.486,12.559058263158,2.83,0.840627040526,22.7873284482,通用设备,2026-04-24
4836,300987,川网传媒,0.01,63092017.59,-8.2634436602,-35.5127,2170783.67,-17.14,-81.8463,4.653089337767,0.27,-0.087680225474,28.556050588,数字媒体,2026-04-24
4837,300976,达瑞电子,0.54,801756950.5,21.7454424229,-11.8327,71977674.0,25.8,40.7745,27.34191403535,1.98,-0.167542371599,27.6247173737,消费电子,2026-04-24
4838,300975,商络电子,0.3755,3793424870.17,106.1082250572,60.8234,256626336.7,600.35,58.9062,3.86477698738,10.1,-0.698570076016,16.4870350903,元件,2026-04-24
4839,300955,嘉亨家化,-0.04,301444683.65,37.9256501598,8.3402,-4183977.6,79.0,45.3963,8.588956139484,-0.48,0.56996666379,17.06047549,化妆品,2026-04-24
4840,300943,春晖智控,0.05,119303642.8,-1.5257412211,-32.8131,9501759.63,-24.89,-51.3113,5.012439613041,0.93,-0.153049173879,22.3090146666,通用设备,2026-04-24
4841,300935,盈建科,-0.32,12126262.09,-23.3141753568,-77.8185,-25345843.29,-41.77,18.9484,9.253966010992,-3.39,-0.498530201428,90.57935379,软件开发,2026-04-24
4842,300932,三友联众,0.05,582197793.94,9.060640195,3.4409,15104280.89,44.57,54.7915,5.557840292142,0.85,0.040452520777,18.6701678367,电网设备,2026-04-24
4843,300929,华骐环保,-0.02,82148189.04,9.5785869248,-15.7686,-3018698.68,-287.13,92.0358,5.809201076528,-0.33,0.030496935829,22.4941818267,环境治理,2026-04-24
4844,300928,华安鑫创,-0.2233,119506034.7,-37.7973047797,-46.612,-17864108.69,19.32,71.767,12.65443269125,-1.75,-0.27628412825,1.3969427939,汽车零部件,2026-04-24
4845,300925,法本信息,0.05,1398234598.88,29.6360219843,-2.623,22475774.66,-18.28,15.6212,5.239001675927,1.01,-0.922954606884,16.4132693358,软件开发,2026-04-24
4846,300922,天秦装备,0.0015,16479278.81,-66.9577775828,-74.2857,243621.11,-97.36,-98.3169,6.273552932131,0.02,0.008712851585,37.4840176031,地面兵装Ⅱ,2026-04-24
4847,300920,润阳科技,0.0315,88968966.18,-7.3631329476,-9.3822,3151412.85,-36.34,308.7919,11.7876331661,0.27,0.4166504688,29.6875814164,塑料,2026-04-24
4848,300918,南山智尚,0.06,568891338.16,57.1364521023,0.3073,30788253.51,-17.46,186.5769,7.658260798885,0.81,0.031156381524,20.743599989,纺织制造,2026-04-24
4849,300916,朗特智能,0.01,352539510.97,-10.4707307909,-7.0606,1197438.03,-96.04,-92.6318,9.458686204123,0.09,-0.270552390048,13.7994449746,消费电子,2026-04-24
4850,300897,山科智能,0.05,89256420.97,-19.6702136963,-55.961,6755737.08,-28.09,180.1096,6.978841103643,0.69,-0.139895295746,42.700834882,通用设备,2026-04-24
4851,300893,松原安全,0.159,603330707.91,12.6514403545,-28.5379,75210625.04,2.32,-27.2043,4.469487887734,3.62,-0.178705850039,27.5667413045,汽车零部件,2026-04-24
4852,300889,爱克股份,-0.0829,297370947.27,90.0310212579,-16.6476,-18072779.83,-15.82,60.8379,6.428208428818,-1.3,-0.415625889241,14.9429967682,光学光电子,2026-04-24
4853,300886,华业香料,0.0586,112728266.46,15.2720698287,13.6439,4380894.69,-61.75,-18.58,7.971713352763,0.74,0.291729497313,19.7914924895,化学制品,2026-04-24
4854,300877,金春股份,0.02,299252566.9,17.7947642488,-4.9471,2943511.49,-15.74,-77.0794,14.037940826417,0.18,-1.118152843167,12.3590952964,纺织制造,2026-04-24
4855,300867,圣元环保,0.4134,399617998.52,8.4180653796,-1.4388,112344902.61,76.09,204.2725,14.817038073154,2.83,0.518929421128,51.6443793208,环境治理,2026-04-24
4856,300848,美瑞新材,0.06,572925464.41,47.7378684002,20.8369,27204266.05,49.99,15.3627,3.646289207657,1.76,-0.644861453168,12.2305695248,化学制品,2026-04-24
4857,300845,捷安高科,-0.07,30912142.5,24.1078329222,-84.74,-13932010.74,-105.02,-137.8408,3.997387760277,-1.68,-0.318419925881,34.8262123533,计算机设备,2026-04-24
4858,300836,佰奥智能,0.0764,99517507.08,25.8218741381,-80.4509,7056665.07,-24.73,-85.6217,6.912260093773,1.11,-1.081892780875,26.2122886368,专用设备,2026-04-24
4859,300828,锐新科技,0.04,155361559.12,10.6901802285,-0.9259,6424817.71,-44.55,37.9572,4.744231373496,0.81,-0.08523687361,15.6002386094,通用设备,2026-04-24
4860,300827,上能电气,0.18,1071146306.58,28.9456507175,-48.1408,97790304.26,11.57,-35.5571,7.726923500688,2.3,-1.018113365354,23.6157881277,光伏设备,2026-04-24
4861,300826,测绘股份,0.0396,82429285.73,12.6380413415,-81.5792,6979677.76,44.49,189.1196,8.514622427629,0.47,-0.309490749574,37.0608704533,工程咨询服务Ⅱ,2026-04-24
4862,300818,耐普矿机,-0.0502,241594646.07,24.6049914483,-18.1069,-8472904.99,-249.82,-155.4713,10.709044152213,-0.45,0.025893756193,33.8409562505,通用设备,2026-04-24
4863,300804,广康生化,-0.01,160416302.71,-14.3271527885,-21.7198,-575458.99,-103.36,-109.8118,18.471785041081,-0.04,-0.783592724054,19.1820000649,农化制品,2026-04-24
4864,300791,仙乐健康,0.1637,1003326975.63,5.1468300416,3.2513,49905590.59,-27.29,140.3323,9.059029581104,1.68,-0.048749119699,32.3790406648,食品加工,2026-04-24
4865,300787,海能实业,-0.0309,852488338.41,25.5177351304,0.7043,-9685660.4,-149.37,-243.226,4.914200584642,-0.59,-0.261858158914,17.0957117445,消费电子,2026-04-24
4866,300785,值得买,0.02,271862863.3,1.2822412966,-43.5708,3576066.14,141.61,-95.1058,9.879433578777,0.18,-0.141641455991,43.513595095,数字媒体,2026-04-24
4867,300784,利安科技,0.1387,111883587.01,-3.7974179106,-22.6806,7798775.03,-46.74,-25.6908,14.498025388174,0.96,0.549221338926,26.0568953133,消费电子,2026-04-24
4868,300780,德恩精工,-0.07,117092696.96,-5.4737332757,-22.7969,-10702270.69,23.68,28.7438,6.828380114406,-1.06,0.158188822936,7.206332768,通用设备,2026-04-24
4869,300758,七彩化学,0.04,400571943.61,9.7712038089,6.5302,15813268.35,-48.64,229.2616,4.477779540893,0.89,0.03216523436,29.192794709,化学制品,2026-04-24
4870,300756,金马游乐,0.17,154138387.97,29.9544243482,32.4863,27207147.86,4195.24,377.7113,9.408485796117,1.85,0.199619949726,44.4484782035,专用设备,2026-04-24
4871,300740,水羊股份,0.0887,1197589836.18,10.3363931447,-23.6354,34711017.27,-17.12,178.3448,5.653600913416,1.57,0.238923313857,65.0444605128,化妆品,2026-04-24
4872,300737,科顺股份,0.06,1455542440.54,4.3370496067,8.5463,63552432.53,56.9,111.442,3.607919287659,1.59,-0.049715590412,27.5113627687,装修建材,2026-04-24
4873,300726,宏达电子,0.2281,366514911.33,11.6784793282,-24.0216,93938747.04,70.77,27.0452,12.636545185204,1.82,0.05100687096,60.0020081017,军工电子Ⅱ,2026-04-24
4874,300723,一品红,1.3159,385468291.51,2.2567605267,225.9298,594375713.06,950.35,394.6664,4.285428593448,35.91,0.041428539061,66.0772203836,化学制药,2026-04-24
4875,300722,新余国科,0.0128,54205245.63,1.1940028945,-70.7921,3536449.93,-13.31,-89.6888,2.439305654921,0.53,-0.183148935953,39.0288101532,航天装备Ⅱ,2026-04-24
4876,300708,聚灿光电,0.03,419005310.5,-42.7126735735,-33.2675,29594202.46,-51.83,-7.5145,3.086854006276,1.03,-0.273087099839,16.7889510842,光学光电子,2026-04-24
4877,300707,威唐工业,-0.0655,191999485.03,49.0250354671,-12.2763,-11567160.68,-26.19,-259.7241,6.341492179291,-0.99,0.100823328235,14.5939785753,汽车零部件,2026-04-24
4878,300702,天宇股份,0.1212,811665516.03,6.8931879543,4.8454,42191492.53,-51.04,151.9471,10.581501713278,1.15,0.375429706264,32.4443837085,化学制药,2026-04-24
4879,300699,光威复材,0.15,639046603.03,13.0443205618,-26.8303,121412369.3,-21.58,-35.6012,6.981985160004,2.06,-0.028372942568,38.2229737474,航空装备Ⅱ,2026-04-24
4880,300695,兆丰股份,-0.16,157275260.17,-0.3040975138,-19.3152,-16547638.38,-152.59,-134.6499,28.163428878127,-0.57,-0.280998574434,30.9137716049,汽车零部件,2026-04-24
4881,300693,盛弘股份,0.273,744296473.62,23.1295201985,-40.2941,85184238.69,16.86,-57.2998,7.199836051999,3.85,-0.205402358874,40.5798768481,其他电源设备Ⅱ,2026-04-24
4882,300689,澄天伟业,-0.027,90690840.94,-2.3848167847,-12.8709,-3117773.39,-158.84,-205.7084,5.989970221799,-0.45,-0.158605007699,14.1330096812,通信设备,2026-04-24
4883,300688,创业黑马,-0.03,21680582.93,-39.0047203729,-44.2458,-4475934.39,-520.85,81.4744,2.190265837749,-1.22,-0.086784929243,71.4269525409,教育,2026-04-24
4884,300683,海特生物,-0.18,159045546.74,1.5160739486,33.0368,-23046268.41,-65.44,68.5044,16.332120591477,-1.07,-0.019190838972,38.4656835755,医疗服务,2026-04-24
4885,300682,朗新科技,-0.0461,693242033.31,3.9834184782,-66.5205,-49713502.09,-1574.78,-6007.3627,6.237953196511,-0.73,-0.149898240637,50.5738792217,IT服务Ⅱ,2026-04-24
4886,300679,电连技术,0.2051,1191843120.73,-0.3861694253,-12.8507,87138557.25,-29.32,184.4621,11.778094713808,1.75,0.573086789817,28.3032258326,消费电子,2026-04-24
4887,300678,中科信息,0.0157,118765987.92,123.3061972022,-73.2833,4641937.46,45.51,-52.6258,2.903842283455,0.54,-0.353540657698,11.1539797816,IT服务Ⅱ,2026-04-24
4888,300677,英科医疗,0.02,2887034413.31,15.7622785374,15.4304,10030762.95,-97.16,-88.3754,27.872851659664,0.06,0.443312851165,26.5687019397,医疗器械,2026-04-24
4889,300675,建科院,-0.1337,46736615.44,12.1879226235,-44.7314,-19610611.51,44.78,11.7781,3.354208388816,-3.91,-0.110322875199,22.4681506804,工程咨询服务Ⅱ,2026-04-24
4890,300659,中孚信息,-0.31,58319861.08,-31.174449656,-76.4469,-79544068.18,7.67,-273.9424,4.486651965635,-6.59,-0.210655024972,80.097477643,计算机设备,2026-04-24
4891,300654,世纪天鸿,0.015,100943388.0,-1.7162605769,-19.9609,5455919.38,4.05,757.1608,2.344410048379,0.64,-0.101302469246,34.1908496176,出版,2026-04-24
4892,300638,广和通,0.0108,1678195179.38,-9.561410845,3.4688,9666203.81,-91.79,-68.6719,6.9467428716,0.15,-1.160717952021,13.2767663367,通信设备,2026-04-24
4893,300632,光莆股份,0.0028,191181927.95,-7.8739562911,2.6052,844029.41,-95.69,101.4818,5.67589637469,0.05,-0.061632894504,28.1728123456,光学光电子,2026-04-24
4894,300627,华测导航,0.1601,807089260.69,2.2774331459,-25.33,125396045.25,-12.15,-34.9655,5.552207652364,2.93,-0.156201687897,60.4010221414,通信设备,2026-04-24
4895,300621,维业股份,-0.22,1149129709.32,-29.9908777248,-55.0678,-45625940.72,-1325.32,88.5164,2.58078739733,-8.15,-0.852923282451,2.0744617563,装修装饰Ⅱ,2026-04-24
4896,300619,金银河,-0.0832,237031692.95,60.3868954326,-57.587,-14483198.05,78.09,-295.4388,9.077261299732,-0.91,0.102797369694,18.0349192793,电池,2026-04-24
4897,300615,欣天科技,-0.1741,142620732.28,79.3985731201,15.7194,-33632114.88,-789.84,-45.4629,2.438796177596,-6.89,-0.122845996206,19.8974832876,通信设备,2026-04-24
4898,300613,富瀚微,0.37,559056357.65,75.5298906945,1.8025,85076411.2,481.14,35.2137,12.525585832439,2.87,0.24431920243,39.0767766417,半导体,2026-04-24
4899,300589,江龙船艇,0.0085,157264037.64,4.9989908077,-18.8629,3201091.01,222.26,103.3882,1.839762155012,0.46,-0.175704337018,18.3859951798,航海装备Ⅱ,2026-04-24
4900,300579,数字认证,-0.0389,195022402.38,8.6218918214,-40.864,-10514111.61,51.59,-152.291,2.931276472074,-1.32,-0.311347747333,52.7984667881,软件开发,2026-04-24
4901,300575,中旗股份,0.0014,648372117.81,22.4965178021,-19.6297,672843.92,101.97,101.2884,4.068930062009,0.03,0.373339951349,13.3582975873,农化制品,2026-04-24
4902,300570,太辰光,0.29,340764511.64,-8.0395652687,2.4941,65778843.71,-17.12,70.278,7.78848475808,3.78,-0.40826091948,37.7955130099,通信设备,2026-04-24
4903,300565,科信技术,-0.06,141279328.17,-1.4988962757,-12.8454,-15165201.85,28.85,45.5557,2.088204405372,-2.87,-0.112645764348,22.6119857688,通信设备,2026-04-24
4904,300563,神宇股份,0.07,203581897.88,16.7267680587,-8.8021,13494706.43,11.38,-34.7376,6.32780423763,1.16,0.03680042964,18.2443869012,通信设备,2026-04-24
4905,300562,乐心医疗,0.1469,283737915.92,3.8164846858,23.859,32073808.31,39.8,96.5583,4.858517636188,3.07,0.158102880548,37.7647932715,医疗器械,2026-04-24
4906,300561,汇金科技,-0.0086,18497632.82,-1.1603097854,-50.3709,-2837978.03,-309.78,83.1137,1.768501850679,-0.49,-0.026954762895,40.4892048236,软件开发,2026-04-24
4907,300543,朗科智能,-0.027,374981483.33,-4.476904204,-10.8721,-8270069.23,-182.87,60.3426,4.616125854516,-0.58,-0.022860063337,15.437624097,家电零部件Ⅱ,2026-04-24
4908,300541,先进数通,-0.02,600928133.81,13.5601092354,-54.1557,-10469362.82,-135.39,-131.4642,4.059079803073,-0.6,0.082608663105,10.9768935549,IT服务Ⅱ,2026-04-24
4909,300517,海波重科,0.017,36938421.34,-57.3765430258,-14.7893,3497338.54,439.31,-65.4489,5.218063674151,0.33,0.254180299935,12.8759684563,专业工程,2026-04-24
4910,300516,久之洋,-0.084,48109387.64,-28.3495102678,-85.2963,-15123902.0,-156.01,-726.1857,7.1518966805,-1.17,0.155952838667,4.0168727452,其他电子Ⅱ,2026-04-24
4911,300509,新美星,0.09,325733692.91,24.9988481629,-6.5545,25259931.52,19.35,-42.6178,2.311982139204,3.75,0.256986085088,30.5051698129,专用设备,2026-04-24
4912,300502,新易盛,2.8,8337902040.74,105.759481459,0.0101,2780222960.23,76.8,-13.249,20.501498206035,14.52,0.688194112089,49.1609551491,通信设备,2026-04-24
4913,300499,高澜股份,0.05,211951834.83,-2.7745542782,-47.1897,15140762.55,16.55,358.7336,4.561497439477,1.09,-0.368488695986,30.682011827,专用设备,2026-04-24
4914,300494,盛天网络,0.0091,279489329.54,-11.2099441492,7.7864,4451721.2,-82.49,154.4252,2.953107569537,0.31,-0.137063767147,13.5748142702,游戏Ⅱ,2026-04-24
4915,300491,通合科技,-0.0018,290535834.25,40.185208459,-50.0631,-309167.38,95.26,-101.5681,6.873939962902,-0.03,0.376922812945,20.2761875113,其他电源设备Ⅱ,2026-04-24
4916,300489,光智科技,0.1117,567959715.47,20.4895759269,-10.7749,15382832.93,60.81,163.5505,5.24196418175,2.34,0.256041715855,30.1355662678,光学光电子,2026-04-24
4917,300483,首华燃气,0.184,810702327.81,17.7973204449,4.325,53409442.52,155.24,-68.7551,9.607254940069,2.15,0.596247541149,19.9909090995,燃气Ⅱ,2026-04-24
4918,300481,濮阳惠成,0.06,352976396.01,-0.8532350978,3.4494,18381284.31,-49.25,-18.9757,8.367401584856,0.76,0.175848963006,19.241928743,电子化学品Ⅱ,2026-04-24
4919,300480,光力科技,0.09,206672916.54,35.1990088029,-1.6874,31529474.66,76.65,738.2534,4.609292394282,2.38,-0.064550390586,49.5639244972,专用设备,2026-04-24
4920,300479,神思电子,-0.1762,55995792.3,-31.0802801325,-91.6403,-34711035.6,-20.38,-128.3479,2.680571349197,-6.36,-1.475788928302,25.6824870036,计算机设备,2026-04-24
4921,300475,香农芯创,2.86,23764565686.39,200.596381199,168.4851,1327415593.91,7835.06,616.5293,10.453070115201,31.53,5.685126589991,9.1217457653,其他电子Ⅱ,2026-04-24
4922,300474,景嘉微,-0.11,84144537.75,-17.8743471466,-62.6762,-56087304.04,-2.26,39.0946,13.054115784275,-0.82,-0.235776866172,61.686250989,军工电子Ⅱ,2026-04-24
4923,300465,高伟达,-0.032,104058752.77,-23.7367743069,-65.4005,-14201749.25,-34.76,-293.2703,1.506091706607,-2.11,-0.366278024534,20.9532979779,软件开发,2026-04-24
4924,300455,航天智装,0.0042,147545370.88,-11.0273306568,-64.7227,3035156.79,-42.55,114.0627,2.325654054196,0.18,-0.110295079161,25.3913648843,计算机设备,2026-04-24
4925,300445,康斯特,0.16,138410461.1,24.5567448911,-29.28,33773494.08,52.25,234.5162,6.183168868092,2.6,0.20152992567,63.5244265724,通用设备,2026-04-24
4926,300444,双杰电气,0.3525,555162335.74,-7.1153832063,-63.606,281483070.96,29615.01,366.1977,2.634246810052,14.34,-0.227239686497,14.7688552017,电网设备,2026-04-24
4927,300443,金雷股份,0.2132,564225467.66,27.7100374261,52.2847,68168630.79,21.92,622.2263,19.862160554574,1.08,0.931110317386,25.317348799,风电设备,2026-04-24
4928,300434,金石亚药,0.2888,331490828.12,13.721273225,0.4679,116015622.86,84.59,232.8311,6.64084292778,4.45,-0.065840303073,64.684235789,化学制药,2026-04-24
4929,300426,华智数媒,-0.0372,1618597.11,-95.4427340388,-49.4993,-16768637.19,22.87,54.129,0.206371781729,-16.45,-0.042326188582,-25.6804091291,影视院线,2026-04-24
4930,300425,中建环能,0.0002,288310282.28,-0.2812523417,-47.0294,124680.29,105.25,-99.1493,3.466712338989,0.01,0.125637782401,22.6040000567,环境治理,2026-04-24
4931,300422,博世科,0.09,582040499.71,123.7781758632,17.0887,46265083.22,543.2735029261,109.4705,1.241872327661,7.21,0.110139812609,21.0058221362,环境治理,2026-04-24
4932,300408,三环集团,0.41,2680993393.34,46.2513484871,7.2919,790899567.77,48.48,19.8577,11.686313689496,3.59,0.081756075323,43.4889327966,元件,2026-04-24
4933,300399,天利科技,0.01,126254457.03,9.6163123789,-11.3851,1868689.35,-84.34,119.8576,2.559340705364,0.37,-1.710954947723,9.2395985808,IT服务Ⅱ,2026-04-24
4934,300397,天和防务,0.02,207939419.35,136.4066452278,-10.7709,10628695.3,134.94,160.9877,2.768452628841,0.74,-0.018011027753,32.0819524833,军工电子Ⅱ,2026-04-24
4935,300395,菲利华,0.2761,621733084.14,53.0379920172,-2.0621,143721293.79,36.77,31.3042,9.154881932909,3.06,0.039661475908,50.7405203756,航空装备Ⅱ,2026-04-24
4936,300390,天华新能,1.17,3200150765.28,89.6248181188,61.7955,968906491.73,1471.98,162.3462,14.85565229958,8.19,-0.220581852184,46.9945112617,电池,2026-04-24
4937,300371,汇中股份,0.0365,89813837.83,21.948033417,-15.0452,7293804.76,4.66,296.4193,5.857925745111,0.62,0.097306863621,43.9091626333,通用设备,2026-04-24
4938,300370,安控科技,-0.0166,45229886.79,10.5636489752,-78.1509,-25986000.14,-1.96,55.436,0.275929333039,-5.85,-0.020877891249,21.8870233215,通用设备,2026-04-24
4939,300357,我武生物,0.2277,252840950.04,10.6661621232,20.951,119232154.49,60.38,230.5169,5.230637891914,4.45,0.10513907904,95.2453899267,生物制品,2026-04-24
4940,300346,南大光电,0.18,661579878.18,5.4544419548,-5.6479,124201774.05,29.97,554.7537,5.20882446636,3.5,0.145004434774,41.8612187257,电子化学品Ⅱ,2026-04-24
4941,300339,润和软件,0.1,917440664.91,10.2084780318,-27.3971,77256685.26,147.62,319.8807,4.577411533829,2.14,-0.391733858756,22.4722877256,IT服务Ⅱ,2026-04-24
4942,300335,迪森股份,0.03,203360651.76,-7.5872001867,-20.885,16070532.43,-16.05,170.8,4.047689518936,0.84,0.022352655147,31.1190079016,电力,2026-04-24
4943,300334,津膜科技,0.008,89726198.32,81.2406378783,12.6543,2254703.03,30.75,106.5577,1.813117029117,0.41,0.001708477718,24.8150448998,环境治理,2026-04-24
4944,300333,兆日科技,-0.0132,33038068.97,-6.2100059597,18.8744,-4442381.13,-262.55,62.0219,1.678064913274,-0.78,-0.033008605387,51.759261976,计算机设备,2026-04-24
4945,300332,天壕能源,0.0308,750005496.91,-19.7961072277,19.2148,26670851.77,-56.82,107.0928,4.479505349614,0.68,0.280122770104,17.5485581002,燃气Ⅱ,2026-04-24
4946,300331,苏大维格,0.12,520658296.38,15.0001666756,-2.328,30027787.39,73.16,155.395,5.932994253043,1.97,0.115401853467,27.0837765345,光学光电子,2026-04-24
