序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日
3899,603045,福达合金,54.8,2.32,3.96,10.25,51.404628611504,0.3724308,77.91281849,556,139,67.6,2026-08-05
3900,603048,浙江黎明,20.95,2.6,1.36,48.54,20.130750178129,0.1683416,65.06966181,-176,2404,65.2,2026-08-05
3901,603049,中策橡胶,49.04,0.2,0.11,8.79,49.164290707566,0.24897,71.50385709,-327,811,70.8,2026-08-05
3902,603050,科林电气,18.5,-0.75,0.18,44.0,18.548394203331,0.2039892,60.58324892,-319,3675,69.6,2026-08-05
3903,603051,鹿山新材,20.46,2.1,0.98,41.35,20.013474861203,0.2195988,57.94736821,-1709,4313,70.8,2026-08-05
3904,603052,可川科技,52.5,1.39,0.72,-212.81,50.70532161515,0.1658444,58.13161186,-730,4284,68.4,2026-08-05
3905,603053,成都燃气,8.89,-0.22,0.03,11.83,8.944859439575,0.074464,65.33541492,-1314,2321,66.0,2026-08-05
3906,603055,台华新材,8.34,-0.83,0.14,14.09,8.440396652924,0.1924836,67.86785989,-947,1579,66.0,2026-08-05
3907,603057,紫燕食品,22.31,-2.19,0.24,27.8,22.785795319746,0.1319664,61.81139125,-1418,3335,73.2,2026-08-05
3908,603058,永吉股份,10.02,0.0,1.72,25.36,9.968199501479,0.2694432,68.9415894,1072,1344,80.4,2026-08-05
3909,603059,倍加洁,24.18,0.46,0.33,31.03,24.003868849146,0.0797724,65.41215429,784,2299,63.6,2026-08-05
3910,603060,国检集团,5.6,1.45,0.96,-42.35,5.511815017596,0.2465672,59.71817651,-89,3915,61.2,2026-08-05
3911,603061,金海通,310.29,5.95,2.84,81.8,287.508104590878,0.5317052,77.00702484,419,194,81.2,2026-08-05
3912,603062,麦加芯彩,38.47,0.84,0.3,103.18,38.003548802889,0.1045724,61.88554973,-1283,3312,61.6,2026-08-05
3913,603063,禾望电气,32.53,0.37,2.31,48.27,31.828309006493,0.3644372,71.87745821,348,729,72.8,2026-08-05
3914,603065,宿迁联盛,15.82,2.0,6.06,304.65,15.229042533976,0.3105312,60.85996117,1462,3599,80.8,2026-08-05
3915,603066,音飞储存,9.0,0.11,0.34,5.31,8.984156437595,0.1203636,55.53723384,-7,4751,69.2,2026-08-05
3916,603067,振华股份,33.57,-0.18,0.95,52.14,33.445818923698,0.4188452,77.22834392,-39,181,82.8,2026-08-05
3917,603068,博通集成,40.38,1.82,9.93,94.39,39.545076645397,0.44659,76.78092434,1029,212,87.6,2026-08-05
3918,603069,海汽集团,13.47,-0.3,0.39,-51.1,13.510024665541,0.1512904,62.00000646,1422,3281,71.2,2026-08-05
3919,603070,万控智造,11.67,-0.26,0.17,-61.22,11.687866203853,0.1513912,57.61530502,-143,4384,62.4,2026-08-05
3920,603071,物产环能,11.89,-0.75,0.24,9.6,11.98138310823,0.1634104,68.94221563,-157,1343,63.2,2026-08-05
3921,603072,天和磁材,33.15,1.22,1.2,45.75,32.982200060105,0.1687512,63.31145748,212,2891,71.6,2026-08-05
3922,603073,彩蝶实业,15.86,-1.0,1.25,34.74,15.932079755555,0.1101228,62.04990482,548,3270,65.2,2026-08-05
3923,603075,热威股份,19.17,1.16,1.46,26.97,18.943707075781,0.1348656,61.11020035,-1199,3529,62.0,2026-08-05
3924,603076,乐惠国际,20.34,1.4,0.55,74.79,20.024702369193,0.0766768,57.37401126,-1459,4442,62.0,2026-08-05
3925,603077,和邦生物,2.43,0.0,0.52,30.91,2.425574879877,0.3972852,65.42444343,1985,2296,81.2,2026-08-05
3926,603078,江化微,33.73,8.53,6.01,113.0,30.243009530334,0.4199492,68.07670169,2159,1540,78.8,2026-08-05
3927,603079,圣达生物,11.45,0.35,0.45,41.07,11.375871443468,0.0823328,60.40619936,-1419,3726,69.6,2026-08-05
3928,603080,新疆火炬,18.93,1.01,0.34,14.84,18.647728804236,0.1243152,66.25997527,61,2059,67.6,2026-08-05
3929,603081,大丰实业,9.51,5.08,1.44,264.76,8.963546464895,0.1278708,63.04896102,1704,2963,67.6,2026-08-05
3930,603082,北自科技,37.01,0.57,4.25,81.08,36.367328865119,0.191216,62.60812548,845,3095,71.2,2026-08-05
3931,603083,剑桥科技,147.82,-1.16,3.06,115.01,146.477095028238,0.4593968,69.80855098,-888,1124,91.2,2026-08-05
3932,603085,天成自控,10.28,3.42,1.37,40.64,9.75524241961,0.1889196,67.22766493,2032,1745,69.2,2026-08-05
3933,603086,先达股份,5.54,0.36,0.29,27.41,5.527542782566,0.1397604,56.94742502,-80,4520,70.0,2026-08-05
3934,603087,甘李药业,68.29,-3.0,0.69,53.03,70.002311622314,0.3347548,69.1697618,-1093,1278,90.8,2026-08-05
3935,603088,宁波精达,9.34,-0.53,0.26,146.2,9.370797041933,0.2662816,68.0166,1255,1552,68.8,2026-08-05
3936,603089,正裕工业,8.7,0.81,0.21,-33.54,8.637518224613,0.0641092,56.52708026,-811,4586,64.4,2026-08-05
3937,603090,宏盛股份,39.28,0.2,1.38,56.98,38.627169610336,0.1525876,66.23986964,1827,2065,65.2,2026-08-05
3938,603091,众鑫股份,49.42,1.15,0.66,18.85,48.853419390628,0.1500664,64.27849341,-648,2620,66.4,2026-08-05
3939,603092,德力佳,49.8,-0.4,1.34,23.43,50.230431634636,0.1828316,66.93679833,-886,1837,66.0,2026-08-05
3940,603093,南华期货,18.23,0.22,0.6,17.05,17.982069197487,0.2364392,66.75443472,1708,1891,68.8,2026-08-05
3941,603095,越剑智能,13.07,1.24,0.41,59.36,12.877514808945,0.1156672,60.64266582,999,3652,60.8,2026-08-05
3942,603096,新经典,14.75,0.89,0.49,27.56,14.760992261505,0.025462,54.20511634,-945,4911,65.2,2026-08-05
3943,603097,江苏华辰,20.48,-0.34,0.72,9025.22,20.322859968339,0.179188,65.90613246,121,2152,75.2,2026-08-05
3944,603098,森特股份,10.2,0.1,0.13,63.94,10.173692755005,0.1871284,58.29061216,64,4251,68.8,2026-08-05
3945,603099,长白山,38.77,0.44,0.65,4162.1,38.813736681932,0.2047532,67.37702838,-483,1705,81.2,2026-08-05
3946,603100,川仪股份,18.63,-0.64,0.28,16.92,18.75301167745,0.283066,70.27625837,695,1014,69.6,2026-08-05
3947,603101,汇嘉时代,7.34,0.41,0.6,17.59,7.267744180485,0.177196,68.8833669,892,1355,72.4,2026-08-05
3948,603102,百合股份,33.86,0.33,0.27,18.75,33.864477249183,0.0685148,59.95385932,-1565,3859,66.8,2026-08-05
3949,603103,横店影视,15.13,-0.53,0.3,59.79,15.174314494119,0.1239148,59.17249051,-1165,4045,72.4,2026-08-05
3950,603105,芯能科技,7.21,-1.23,0.51,393.8,7.277344005412,0.1769572,58.71432015,-136,4152,73.2,2026-08-05
3951,603106,恒银科技,10.04,9.97,16.73,459.05,9.385800920246,0.2489952,61.43088416,-2782,3431,92.4,2026-08-05
3952,603107,上海汽配,12.18,-0.9,0.62,22.94,12.248422288568,0.183012,68.14542913,-321,1526,70.4,2026-08-05
3953,603108,润达医疗,10.64,1.43,2.36,-30.03,10.559152274914,0.230692,64.74852599,2124,2489,84.4,2026-08-05
3954,603109,神驰机电,17.12,0.0,0.17,38.5,17.098764424454,0.1776136,62.3216615,1126,3187,65.6,2026-08-05
3955,603110,东方材料,24.83,3.07,3.95,119.8,23.625410039994,0.3182348,65.15930981,262,2372,80.8,2026-08-05
3956,603111,康尼机电,5.8,-0.34,0.1,22.4,5.794627605457,0.260764,69.08650124,-177,1301,66.8,2026-08-05
3957,603112,华翔股份,15.3,0.53,0.25,14.07,15.075702676648,0.215902,72.33388483,1405,655,64.0,2026-08-05
3958,603113,金能科技,4.5,0.22,0.19,-1.62,4.487938662624,0.1865872,56.99779791,-1013,4512,68.8,2026-08-05
3959,603115,海星股份,80.06,3.2,2.23,123.45,75.859390995971,0.4417128,76.44113857,222,229,78.4,2026-08-05
3960,603116,红蜻蜓,6.16,4.41,1.29,96.15,5.798722176304,0.162222,60.48672119,-735,3702,65.6,2026-08-05
3961,603117,万林物流,3.64,0.28,0.75,-89.74,3.646247992266,0.1224984,52.37387087,-722,5068,64.8,2026-08-05
3962,603118,共进股份,14.51,0.76,6.23,116.8,14.403988513989,0.3152156,60.91712546,-1041,3587,85.2,2026-08-05
3963,603119,浙江荣泰,54.1,0.73,0.79,89.08,53.353521740331,0.2671672,72.04347144,-305,700,75.2,2026-08-05
3964,603120,肯特催化,48.03,0.92,2.47,56.06,46.370824951154,0.289878,75.24414904,1132,320,68.0,2026-08-05
3965,603121,华培动力,12.15,0.66,0.39,-294.79,12.086004819746,0.1313708,61.99588727,1418,3284,66.8,2026-08-05
3966,603122,合富中国,11.26,0.0,0.66,-135.24,11.262245115041,0.1281044,53.72790674,-717,4959,75.2,2026-08-05
3967,603123,翠微股份,10.07,10.05,6.02,-66.2,9.15510410311,0.1691004,52.48616405,-66,5064,82.0,2026-08-05
3968,603124,江南新材,127.0,6.99,4.3,59.2,116.031383854073,0.4092252,80.86826401,232,34,79.6,2026-08-05
3969,603125,常青科技,23.05,1.95,1.0,28.69,21.892304747641,0.2478172,73.18581124,1102,544,66.8,2026-08-05
3970,603126,中材节能,6.01,-0.17,0.29,85.82,6.031638475267,0.2048272,60.2650337,-1337,3763,71.6,2026-08-05
3971,603127,昭衍新药,46.07,-0.5,2.83,36.21,45.668027808656,0.3159576,77.92906121,-40,138,88.8,2026-08-05
3972,603128,华贸物流,5.28,-0.75,0.15,18.77,5.312439865832,0.2551396,67.10931462,-340,1778,74.8,2026-08-05
3973,603129,春风动力,295.19,-1.13,0.33,26.8,298.346650064722,0.2581612,75.06079645,123,336,78.4,2026-08-05
3974,603130,云中马,41.31,0.76,0.32,98.84,41.112179028133,0.2554704,65.62118854,-35,2241,74.4,2026-08-05
3975,603131,上海沪工,15.68,2.08,0.84,112.22,15.306653101424,0.1519436,55.47356814,30,4758,71.6,2026-08-05
3976,603132,金徽股份,19.2,4.69,0.99,22.91,17.870928874145,0.2034068,71.26623179,1479,856,70.4,2026-08-05
3977,603135,中重科技,9.56,2.14,0.53,81.93,9.316059376486,0.1639212,64.09242717,1827,2674,64.8,2026-08-05
3978,603136,天目湖,8.91,0.11,0.21,57.54,8.905937262185,0.0943668,59.93447419,856,3863,67.6,2026-08-05
3979,603137,恒尚节能,25.54,-2.41,6.09,32.26,25.795921038321,0.250899,57.61815781,-658,4383,81.6,2026-08-05
3980,603138,海量数据,13.81,1.99,1.33,-24.27,13.581056718745,0.1399608,59.13960245,-2357,4058,74.8,2026-08-05
3981,603139,康惠股份,35.82,2.55,0.89,42.84,34.973609003325,0.3334916,59.31459635,807,4017,74.0,2026-08-05
3982,603150,万朗磁塑,50.2,0.74,0.4,39.94,49.741681088579,0.200838,66.72834535,498,1905,61.2,2026-08-05
3983,603151,邦基科技,12.59,1.29,0.52,133.37,12.414353215157,0.0969604,67.3363899,1203,1719,67.2,2026-08-05
3984,603153,上海建科,13.34,0.0,0.09,102.67,13.371219058254,0.0767436,69.43601424,-175,1214,66.8,2026-08-05
3985,603155,新亚强,13.53,2.73,0.99,42.88,13.076479119248,0.173828,63.8552049,-504,2739,71.6,2026-08-05
3986,603156,养元饮品,45.85,1.73,0.35,17.89,45.536414906203,0.3687068,65.75523185,-1724,2200,86.4,2026-08-05
3987,603158,腾龙股份,10.59,-0.09,1.16,24.47,10.350824148003,0.3390508,71.71283891,-18,767,74.4,2026-08-05
3988,603159,上海亚虹,18.78,1.08,0.42,-145.71,18.70242154943,0.165019818182,54.33373715,91,4891,61.6,2026-08-05
3989,603160,汇顶科技,52.58,-1.3,0.39,52.27,53.126978364416,0.304122,68.41776963,-842,1464,82.0,2026-08-05
3990,603161,科华控股,14.05,-2.43,0.92,43.51,14.307996616556,0.2824228,69.32583974,1264,1240,70.8,2026-08-05
3991,603162,海通发展,11.54,3.13,4.56,15.15,10.997204253346,0.202906,76.01412145,248,258,77.2,2026-08-05
3992,603163,圣晖集成,81.6,4.79,1.75,52.72,76.688551769564,0.2220948,78.47943358,66,108,80.0,2026-08-05
3993,603165,荣晟环保,13.74,-0.94,0.28,14.17,13.828436876563,0.2735916,61.75954596,958,3348,70.0,2026-08-05
3994,603166,福达股份,11.48,-3.04,1.03,24.67,11.6132904061,0.2247704,72.34434223,1073,654,74.8,2026-08-05
3995,603167,渤海轮渡,8.75,-0.34,0.15,21.57,8.784917319183,0.2023564,67.46222522,-474,1683,74.4,2026-08-05
3996,603168,莎普爱思,5.32,0.19,0.46,-19.06,5.310964423801,0.1396812,55.2029322,-60,4792,69.2,2026-08-05
3997,603169,兰石重装,7.1,0.14,0.44,-58.49,7.045735130229,0.191484,57.29345198,197,4456,77.2,2026-08-05
3998,603170,宝立食品,13.03,-0.76,0.24,19.87,13.165560857052,0.0851476,66.65286151,-254,1934,70.0,2026-08-05
3999,603171,税友股份,51.38,2.76,1.64,166.88,49.784207483436,0.2825948,82.30124821,46,18,86.4,2026-08-05
4000,603172,万丰股份,16.94,0.59,0.31,40.48,16.685948373283,0.062898,60.06560585,-1476,3825,64.0,2026-08-05
4001,603173,福斯达,32.25,-0.4,0.17,13.95,32.50251702497,0.0988244,64.84967819,-362,2454,60.0,2026-08-05
4002,603175,超颖电子,83.0,-0.91,2.07,-94.8,82.533100678377,0.2822092,61.49051657,-113,3411,65.2,2026-08-05
4003,603176,汇通集团,4.57,0.88,0.29,-8.95,4.523463738659,0.1625256,61.62326756,184,3380,67.2,2026-08-05
4004,603177,德创环保,9.09,1.91,0.59,-40.11,8.949236626891,0.096522,53.26821043,-74,5001,65.6,2026-08-05
4005,603178,圣龙股份,17.09,-3.12,3.19,53.51,17.408520057878,0.1880876,66.71454728,1963,1908,87.2,2026-08-05
4006,603179,新泉股份,39.16,-1.41,0.78,33.76,39.711262833044,0.3554988,72.1522286,1256,684,70.4,2026-08-05
4007,603180,金牌家居,14.85,0.68,0.16,-40.42,14.820508458098,0.0569824,55.27646329,-99,4786,64.8,2026-08-05
4008,603181,皇马科技,13.29,0.45,0.19,17.4,13.189123363922,0.3065936,65.53665771,218,2263,66.8,2026-08-05
4009,603182,嘉华股份,12.13,0.58,0.27,18.27,12.053622298779,0.0557172,57.97432336,-112,4309,64.4,2026-08-05
4010,603183,建研院,4.49,1.13,2.99,-129.42,4.270331961798,0.3331904,71.33083959,403,842,71.6,2026-08-05
4011,603185,弘元绿能,17.03,4.48,1.83,-10.0,16.289876435359,0.1755948,56.91967027,227,4526,84.8,2026-08-05
4012,603186,华正新材,128.29,7.53,6.13,162.63,115.496473442324,0.4965908,70.10640159,1503,1057,85.2,2026-08-05
4013,603187,海容冷链,11.97,-0.42,0.42,11.06,12.002256353073,0.1570548,61.97327512,-206,3291,68.4,2026-08-05
4014,603188,亚邦股份,4.05,1.0,0.49,41.28,4.012211309363,0.1125568,56.18953427,-8,4634,64.4,2026-08-05
4015,603189,*ST网达,9.85,2.5,0.48,-131.49,9.693387046078,0.2734956,62.94193022,211,3000,68.8,2026-08-05
4016,603190,亚通精工,16.39,0.18,0.94,14.31,16.350593996244,0.1209176,60.05740462,-1218,3826,63.6,2026-08-05
4017,603191,望变电气,14.1,-0.98,0.81,94.66,14.21194960723,0.1938132,59.65796748,-2373,3932,73.6,2026-08-05
4018,603192,汇得科技,22.65,-0.09,0.45,62.49,22.606444719598,0.1519668,66.80013988,-1673,1880,80.0,2026-08-05
4019,603193,润本股份,21.05,-1.68,0.9,40.45,21.330316846998,0.1357752,68.60413802,643,1418,66.0,2026-08-05
4020,603194,中力股份,34.32,-1.72,0.49,18.89,35.061546595124,0.1092344,62.91752406,-1119,3007,64.0,2026-08-05
4021,603195,公牛集团,41.04,-1.08,0.05,17.48,41.475579820076,0.1737916,72.00570233,-201,706,80.0,2026-08-05
4022,603196,璞源材料,20.5,1.79,0.23,90.64,20.057572238093,0.1723968,62.30476041,-1066,3190,69.6,2026-08-05
4023,603197,保隆科技,30.69,1.05,0.56,22.96,30.491574989971,0.179614,61.6214024,75,3381,77.6,2026-08-05
4024,603198,迎驾贡酒,36.61,-0.54,0.19,8.77,36.687778514167,0.1911748,67.59896697,-159,1652,83.2,2026-08-05
4025,603199,九华旅游,32.38,0.06,0.25,12.88,32.338677832996,0.1360608,68.74301427,1279,1387,70.8,2026-08-05
4026,603200,上海洗霸,38.42,0.63,1.52,906.33,37.931049428909,0.1972552,63.69216125,-1450,2788,80.8,2026-08-05
4027,603201,常润股份,17.53,-0.4,5.28,25.24,17.395327173465,0.4785952,75.38817074,191,300,68.8,2026-08-05
4028,603202,天有为,53.58,-0.91,0.64,16.89,54.095597849534,0.1696968,62.82023589,-496,3033,66.0,2026-08-05
4029,603203,快克智能,42.95,2.78,1.52,45.98,41.030244513766,0.280602,75.83495901,108,270,81.6,2026-08-05
4030,603205,健尔康,21.02,-0.1,0.28,29.83,20.963544044982,0.0853732,62.73814225,-117,3062,63.2,2026-08-05
4031,603206,嘉环科技,15.1,-2.83,2.52,73.65,15.107045140597,0.4278276,69.28540583,925,1250,65.2,2026-08-05
4032,603207,小方制药,22.47,-0.13,0.91,16.12,22.464784306238,0.1473016,67.53548648,72,1669,67.6,2026-08-05
4033,603208,江山欧派,10.86,-0.28,0.28,-13.13,10.919083678773,0.0532428,53.96931788,233,4936,64.8,2026-08-05
4034,603209,兴通股份,13.68,0.07,0.26,9.97,13.622935969645,0.0830504,63.82275624,-29,2751,69.2,2026-08-05
4035,603210,泰鸿万立,13.62,-0.58,0.25,20.65,13.636103967925,0.1550196,62.05449223,-229,3268,57.2,2026-08-05
4036,603211,晋拓股份,26.48,3.44,1.39,158.83,25.312648054036,0.2384172,66.64117092,-216,1938,75.6,2026-08-05
4037,603212,赛伍技术,11.28,0.53,0.82,-106.98,11.168978292172,0.2130752,58.71200586,239,4153,72.4,2026-08-05
4038,603213,镇洋发展,13.94,0.58,0.12,47.45,13.813266267635,0.2085768,59.25302259,-1323,4029,66.0,2026-08-05
4039,603214,爱婴室,13.41,0.52,0.5,54.24,13.405627633546,0.0561056,63.06591412,-123,2956,70.4,2026-08-05
4040,603215,比依股份,13.99,-0.43,0.16,-45.46,14.11633220525,0.1252952,53.38782528,-2,4988,65.6,2026-08-05
4041,603216,梦天家居,21.03,0.33,0.55,138.42,20.78035633874,0.150156,69.14198369,1727,1285,63.2,2026-08-05
4042,603217,元利科技,22.88,1.37,0.61,19.6,22.374659591846,0.22851,67.51913965,-1322,1671,76.4,2026-08-05
4043,603218,日月股份,10.09,-0.39,0.25,30.6,10.165383205479,0.232008,63.76762986,-245,2764,74.8,2026-08-05
4044,603219,富佳股份,15.11,1.34,0.3,2021.91,14.731845296004,0.2956116,63.38568735,-579,2869,68.0,2026-08-05
4045,603220,中贝通信,20.03,2.3,2.88,-943453.38,19.50489568366,0.29505,70.55467862,1629,971,80.0,2026-08-05
4046,603221,爱丽家居,24.79,9.98,5.95,-101.26,22.54,0.2304044,63.55431088,-142,2825,82.8,2026-08-05
4047,603222,济民健康,8.22,-3.86,3.9,-41.63,8.647211641806,0.2923352,56.70803706,-1798,4558,89.6,2026-08-05
4048,603223,恒通股份,11.08,1.56,0.41,20.99,10.875830809927,0.2698252,69.76990529,-487,1129,66.8,2026-08-05
4049,603225,新凤鸣,19.63,1.97,0.26,22.4,19.102136960291,0.1885452,70.62187566,750,962,70.0,2026-08-05
4050,603226,菲林格尔,47.78,0.53,0.16,-296.98,46.954303905494,0.333472,60.44089499,421,3714,61.2,2026-08-05
4051,603227,雪峰科技,7.64,-0.39,0.28,44.81,7.709143893694,0.2173604,61.01028606,-1378,3559,69.6,2026-08-05
4052,603228,景旺电子,86.32,10.0,4.12,92.85,77.295708608247,0.4732616,69.63257599,-1046,1163,88.4,2026-08-05
4053,603229,奥翔药业,7.7,-0.9,0.24,16.54,7.794873316762,0.1730892,61.98586004,-1063,3286,72.8,2026-08-05
4054,603230,内蒙新华,9.06,-0.55,0.11,12.88,9.121566007483,0.0870752,53.42843217,-577,4986,64.8,2026-08-05
4055,603231,索宝蛋白,15.11,0.4,0.47,22.76,15.013203350548,0.1725332,60.11741614,-1606,3807,63.2,2026-08-05
4056,603232,格尔软件,15.96,1.92,2.26,-32.49,15.598769345335,0.188926,58.58584498,-828,4181,75.6,2026-08-05
4057,603233,大参林,18.05,-1.15,0.24,10.05,18.298308046001,0.1225532,73.90789849,392,454,77.2,2026-08-05
4058,603235,天新药业,23.55,-0.21,0.02,17.53,23.616421011273,0.0977916,66.42192257,-644,1998,64.8,2026-08-05
4059,603236,移远通信,49.3,4.18,1.49,35.14,47.265870463005,0.3274296,69.50347935,1134,1202,76.8,2026-08-05
4060,603237,五芳斋,14.08,-2.22,0.11,-12.04,14.120488507798,0.0507848,59.8616853,-71,3883,65.2,2026-08-05
4061,603238,诺邦股份,11.84,0.42,0.42,16.93,11.822583583969,0.0580776,59.65715554,-105,3933,66.8,2026-08-05
4062,603239,浙江仙通,14.48,-0.96,0.4,19.96,14.36540064756,0.1862764,66.34347488,-416,2023,65.6,2026-08-05
4063,603248,锡华科技,19.25,0.31,1.89,76.77,19.2116018532,0.1248348,63.07558027,-428,2952,62.0,2026-08-05
4064,603255,鼎际得,27.13,0.33,0.39,81.66,27.105180493205,0.2319852,55.72843259,-1028,4713,66.0,2026-08-05
4065,603256,宏和科技,144.58,4.68,1.7,233.16,131.576037633786,0.3993428,75.45389147,72,295,81.6,2026-08-05
4066,603257,中国瑞林,65.63,-0.41,1.28,38.24,65.297240515642,0.2874096,72.84562033,71,592,62.4,2026-08-05
4067,603258,电魂网络,13.51,0.52,0.74,-36.34,13.530249854742,0.1198208,56.00761157,-243,4670,81.6,2026-08-05
4068,603259,药明康德,144.98,-1.71,1.16,19.52,146.793740367715,0.5436984,85.23074394,-3,4,95.6,2026-08-05
4069,603260,合盛硅业,35.29,0.23,0.45,134.85,35.174537997372,0.3124628,55.90346081,-961,4688,82.0,2026-08-05
4070,603261,立航科技,51.55,0.76,1.58,-82.3,50.119191634323,0.267993137255,58.62390386,-4,4172,79.6,2026-08-05
4071,603262,技源集团,19.77,2.22,3.88,86.23,19.068110220569,0.2197796,66.19942601,1974,2074,65.2,2026-08-05
4072,603266,天龙股份,15.86,0.06,0.31,26.46,15.780007289389,0.1487764,67.49673618,1881,1679,72.4,2026-08-05
4073,603267,鸿远电子,51.95,-0.46,2.01,31.16,52.141717565654,0.303736,70.62348916,-716,961,79.2,2026-08-05
4074,603268,松发股份,181.58,5.04,2.63,42.29,167.696614074558,0.5612604,81.98984963,46,20,81.6,2026-08-05
4075,603269,海鸥股份,13.4,6.69,4.43,64.59,12.458996358497,0.2560444,71.64908402,-427,786,82.8,2026-08-05
4076,603270,金帝股份,26.03,2.97,2.43,34.08,25.190410753706,0.1979512,65.83759949,-1435,2173,68.4,2026-08-05
4077,603271,永杰新材,43.53,0.95,0.59,18.07,42.815872354608,0.2788512,68.43706303,1295,1457,63.6,2026-08-05
4078,603272,*ST联翔,16.79,-1.06,1.22,-77.99,17.044359196516,0.2194056,55.1716359,-2204,4795,64.8,2026-08-05
4079,603273,天元智能,14.06,0.14,0.77,102.34,14.042704877277,0.0780764,52.46228597,-190,5065,66.0,2026-08-05
4080,603275,众辰科技,36.87,0.77,0.74,30.25,36.573798575589,0.1734848,69.04815438,313,1307,60.4,2026-08-05
4081,603276,恒兴新材,15.21,0.26,0.95,30.46,15.06811037352,0.1493576,67.07060185,2024,1790,63.2,2026-08-05
4082,603277,银都股份,10.72,-0.56,0.05,39.61,10.800059471969,0.1520592,66.44740668,-144,1990,65.6,2026-08-05
4083,603278,大业股份,9.56,1.38,1.8,-33.26,9.363106423328,0.186472,57.8463631,-805,4337,71.2,2026-08-05
4084,603279,景津装备,13.0,-0.46,0.27,15.17,13.023816693539,0.208132,63.29990223,145,2896,66.4,2026-08-05
4085,603280,南方路机,25.91,0.86,0.33,62.62,25.582705723985,0.0718448,58.6705242,-107,4156,67.6,2026-08-05
4086,603281,江瀚新材,21.28,1.19,0.17,26.69,20.874916423666,0.2532792,68.12343672,945,1531,64.0,2026-08-05
4087,603282,亚光股份,14.58,0.76,0.29,-149.65,14.51499020106,0.06594,55.55407647,-1452,4747,62.8,2026-08-05
4088,603283,赛腾股份,42.93,2.31,2.93,41.55,41.188662912686,0.3275008,71.97988456,623,711,76.4,2026-08-05
4089,603284,林平发展,38.88,0.28,1.77,15.6,38.791708503066,0.1990236,60.32251013,8,3742,64.4,2026-08-05
4090,603285,键邦股份,35.86,10.0,5.8,45.14,32.795324819148,0.3019708,67.4547049,-1231,1684,70.0,2026-08-05
4091,603286,日盈电子,41.99,1.6,1.5,-222.43,41.122400935753,0.2716964,59.91479445,-1473,3869,75.2,2026-08-05
4092,603288,海天味业,36.72,-0.68,0.08,21.98,36.797567863648,0.2610756,72.62319618,-214,613,91.6,2026-08-05
